company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,number-in-title,kind,=,distributors#130320.0#62824.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],kind,=,productioncompanies,keyword,=,number-in-title#42875.0#43037.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],kind,=,productioncompanies,keyword,=,number-in-title#42875.0#43093.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],kind,=,productioncompanies,keyword,=,number-in-title#42875.0#43005.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],kind,=,productioncompanies,keyword,=,number-in-title#42875.0#43003.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,punched-in-the-face,kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,onion,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,onion,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,onion,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,soap-opera,country_code,=,[us],kind,=,productioncompanies#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,character-name-in-title,country_code,=,[us],kind,=,distributors#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,soap-opera,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,soap-opera,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[hu],keyword,=,tv-mini-series,kind,=,productioncompanies#42875.0#42783.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,tv-mini-series,country_code,=,[ca],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,tv-mini-series,country_code,=,[ca],kind,=,productioncompanies#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#kind,=,productioncompanies,keyword,=,albert-einstein,country_code,=,[de]#42875.0#42308.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[dk],kind,=,productioncompanies,keyword,=,number-in-title#42875.0#43005.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[jp],kind,=,productioncompanies,keyword,=,number-in-title#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,character-name-in-title,country_code,=,[jp],kind,=,productioncompanies#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,character-name-in-title,country_code,=,[jp],kind,=,productioncompanies#62812.0#62817.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,character-name-in-title,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,character-name-in-title,country_code,=,[jp],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],kind,=,productioncompanies,keyword,=,dating#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],keyword,=,property,kind,=,productioncompanies#42875.0#42308.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,family-relationships,country_code,=,[au],kind,=,productioncompanies#42875.0#42967.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],keyword,=,sketch-comedy,kind,=,productioncompanies#42875.0#42615.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],keyword,=,sketch-comedy,kind,=,productioncompanies#42875.0#42669.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],keyword,=,sketch-comedy,kind,=,productioncompanies#42875.0#42761.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[se],keyword,=,character-name-in-title,kind,=,productioncompanies#42875.0#43467.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[se],keyword,=,character-name-in-title,kind,=,productioncompanies#42875.0#39257.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],kind,=,productioncompanies,keyword,=,new-york-city#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,family-relationships,kind,=,productioncompanies#62812.0#62820.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],kind,=,productioncompanies,keyword,=,unaired-tv-series-pilot#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],keyword,=,contest,kind,=,productioncompanies#42875.0#42686.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[no],keyword,=,contest,kind,=,productioncompanies#42875.0#42704.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],kind,=,productioncompanies,keyword,=,one-piece-swimsuit#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[gb],keyword,=,tv-mini-series,kind,=,productioncompanies#42875.0#42513.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,actor,country_code,=,[us],kind,=,productioncompanies#62812.0#62812.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#keyword,=,actor,country_code,=,[us],kind,=,productioncompanies#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[us]#131603.0#25860.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[nl]#131603.0#14180.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[nl]#131603.0#17420.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_info  mi, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,ml.movie_id=mi.movie_id,mc.company_type_id=ct.id,mc.movie_id=mi.movie_id,ml.movie_id=mk.movie_id,mi.movie_id=t.id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,mk.movie_id=mi.movie_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#country_code,=,[us],keyword,=,police,kind,=,distributors#62812.0#62813.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[nl]#131603.0#17419.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ar]#131603.0#14176.0
company_name  cn, company_type  ct, keyword  k, link_type  lt, movie_companies  mc, movie_keyword  mk, movie_link  ml, title  t#mk.keyword_id=k.id,mc.company_type_id=ct.id,ml.movie_id=mk.movie_id,mc.company_id=cn.id,mk.movie_id=mc.movie_id,ml.movie_id=mc.movie_id,lt.id=ml.link_type_id,ml.movie_id=t.id,t.id=mk.movie_id,t.id=mc.movie_id#production_year,>,1950,country_code,=,[ar]#131603.0#17846.0
